func_id,npc,speaker,caller_guess,offset_key,segment,total_segments,has_var,text
0x009A,,Dark Core,,0xd01,0,1,False,"""Here we are. Now then, it appears to be written in a strange format. One might even say a code of sorts... I have it! Apparently, the Talisman currently resides in the Great Void. A plane somewhat removed from ours. If thou wishest to gain access to this void, thou shalt need to craft two lenses: one concave, the other convex. Light focused through the properly enchanted lenses will open a conduit between our realm and the void. I believe this treatise speaks of three Talismans of Principle that send out a call to the Infinity Talisman and bring it here. Once here, it would seem that its sole purpose is to coerce a powerful force into the void."" A thought hits the mage like lightning strikes a tree. ""Oh no, Avatar... Thou shan't gain any more aid from me. I may be blind, but I see through thy sham. I'll not help thee send the Core into the void."" Erethian falls silent, and it would appear that he'll speak no more."
0x009A,,Dark Core,,0x10a2,0,1,False,"Arcadion's voice whispers to you like ripple in still pond, ""Fear not, my master. I have some knowledge of these matters."""
0x009A,,Dark Core,,0x111e,0,1,False,"""If thou bringest the scroll to me I can aid the in finding the meaning of the archaic text."""
0x009A,,Dark Core,,0x11a3,0,1,False,"""I once attempted to create a sword of great power."" Erethian frowns in concentration then says, ""if thou wishest to continue my work, thou shalt have need of some few pieces of forging equipment... And a place to put them... I know just the spot. Come with me and I'll see what I can do to help thee."""
0x009A,,Erethian,,0x12df,0,1,False,"Erethian nods his head when you tell him of your dilemma with the black sword. ""Yes, I can see how the blade would be too clumsy to swing in combat. However, if thou were to bind a magical source of power into the hilt of the blade, thou mightest be able to counteract the unwieldy nature of the sword."""
0x009A,,Hook,,0x140f,0,1,False,"The little gem sparks up at this turn of the conversation. ""I believe that in my current form, I could serve perfectly well as the blade's stabilizing force. In truth, this would allow me to give thee access to some of my more dramatic powers."" The daemon sounds excited at this prospect, perhaps a little too excited."
0x009A,,Erethian,,0x154e,0,1,False,"Erethian's voice is quiet as he says, ""Consider well before thou bindest Arcadion into the sword. For it is true that he will be able to solve the sword's problem of balance, but will he be able to solve his own problems as well?"""
0x009A,,Erethian,,0x163e,0,1,False,"You wonder if perhaps Arcadion might be able to shed some light on this issue, and as if reading your thoughts, Erethian says, ""Beware the daemon. His goals are not those of thine or mine. If he offers to help thee, it is to help himself. Of that thou canst be sure."""
0x009A,,Erethian,,0x176a,0,1,False,"""This is thy choice to make. Apparently thou hast need to make this sword function, but if the daemon is thy only recourse, I pity thee. For as surely as Arcadion will be bound within the sword, thou wilt be bound to possess it. I can tell thee no more."""
0x009A,,Erethian,,0x1877_0x18c8,0,1,True,"The mage gives you a half smile, ""'Twould seem that thy memory is failing thee, <PLAYER_NAME>. As I have said, my name is Erethian."""
0x009A,,Erethian,,0x18f9,0,1,False,"""I am a follower of the principle of Truth. But unlike those of the Lyceaum, I would prefer to seek out the knowledge instead of waiting for it to come to me."""
0x009A,,Erethian,,0x1998,0,1,False,"It is this curiosity which has brought me to this island from which Exodus, the spawn of Mondain and Minax, sought to rule the world."
0x009A,,Erethian,,0x1a1e,0,1,False,"""The books and scrolls here have taught me much of Britannia's	history and other... interesting subjects."""
0x009A,,Erethian,,0x1a88,0,1,False,His clouded eyes sparkle with intelligence. But you can't help wondering how books and scrolls are of any use to a man afflicted with blindness.
0x009A,,Erethian,,0x1b4e,0,1,False,"""If thou art interested, feel free to inspect them. This is no library."" As if regretting his gracious gesture, he adds, ""However, I trust that thou wilt take utmost care with the older ones."" He stops, on the verge of saying more."
0x009A,,Erethian,,0x1c49,0,1,False,"""Thou art a tiresome child. Leave me be!"" He ignores your presence."
0x009A,,Erethian,,0x1c96,0,1,False,"Erethian scowls, ""Now there was a mighty wizard. A bit twisted but then who knows what happens to the human mind when 'tis subjected to the powers he wielded."""
0x009A,,Erethian,,0x1d35,0,1,False,"""'Tis even said his skull alone had the power to destroy enemies... he must have locked a magical matrix upon it, I'll have to research that."" He nods his head, seemingly making a mental note, then continues with a wistful look on his aged features,"
0x009A,,Erethian,,0x1e2e,0,1,False,"""I	would have loved to study that fascinating Gem of Immortality, but alas, I was born in too late an era."""
0x009A,,Erethian,,0x1ec1,0,1,False,"A sad sweet smile comes to the wizard's face, ""She was quite a comely lass at one time, with a mind forever searching."" His expression darkens, ""But then Mondain forced all of the good sense from her."""
0x009A,,Erethian,,0x1f8a,0,1,False,"She became a power unto herself, in time. I do not think she quite rivaled her former mentor, Mondain, but she was a force to be reckoned with, nevertheless."
0x009A,,Erethian,,0x2028,0,1,False,"""And that thou didst, with the Quicksword, Enilno. That	act will most likely have tales sung about it for the next eon."" Under his breath he adds, ""Even if Iolo's the only one who sings it."""
0x009A,,Iolo,,0x20e6,0,1,False,"With a look of indignation Iolo says, ""Pardon me, sir. But I'll have thee know that ballads of the Avatar still grace all of the finest drinking establishments of Britannia."""
0x009A,,Erethian,,0x2195,0,1,False,"""And what a dubious distinction that is."" The corners of the mage's mouth come up in a delicate smile."
0x009A,,Iolo,,0x21fc,0,1,False,An angry retort dies on Iolo's lips as the elderly mage lifts his hands in a gesture of peace.
0x009A,,Erethian,,0x225b,0,1,False,"""Please, forgive the offense I have given. Thou shouldst know that I have seen, almost first hand, the Avatar's bravery in the face of adversity."""
0x009A,,Erethian,,0x22ed,0,1,False,I have nothing but the highest regard for the Destroyer of the Age of Darkness and Harbinger of the Age of Enlightenment.
0x009A,,Erethian,,0x237b,0,1,False,"""That being has become a passion of mine, lately."" He almost glows with excitement. ""Indeed, 'tis what brought me here. While I	was at the Lyceaum, I happened upon a passage in a manuscript that described an Island of Fire."""
0x009A,,Erethian,,0x245b,0,1,False,"""Upon further research, I found that the entity known as Exodus was not truly destroyed. The interface between its two parts and the world was merely severed."""
0x009A,,Erethian,,0x251f,0,1,False,"""One part, his psyche we shall call it, was taken by the gargoyles who live below us in a realm on the other side of the world. A truly fascinating culture they have, but I digress..."" You begin to wonder just how long this old man has	been out of circulation."
0x009A,,Erethian,,0x2624,0,1,False,"He continues, ""The other, I have here. I call it the Dark Core, because without the psyche, it is mostly lifeless."" His face appears to youthen, and you feel as if you're speaking to a child describing his new toy... or perhaps, pet."
0x009A,,Erethian,,0x270e,0,1,False,"""I believe 'twas the removal of the psyche from the Core that caused this island to sink beneath the waves."""
0x009A,,Erethian,,0x27aa,0,1,False,"His expression is unreadable, ""The machine that thou destroyed was Exodus' means of communication with and control of the world."""
0x009A,,Erethian,,0x282b,0,1,False,"When it was destroyed, his psyche could no longer retain its hold on the Dark Core."
0x009A,,Erethian,,0x287f,0,1,False,"""I have often wondered if another interface was implemented, would the psyche return, or possibly be regenerated..."""
0x009A,,Erethian,,0x28f3,0,1,False,"As his	idle musings begin to run toward possibly dangerous conclusions, his mouth audibly snaps shut."
0x009A,,Erethian,,0x297e,0,1,False,"""Interesting creatures, thou mightest call them balrons, but they are not the beasts that history has made of them."""
0x009A,,Erethian,,0x29f2,0,1,False,"""The larger, winged ones are intelligent and magical by nature,	while the smaller, wingless ones appear to be the work force for the species."""
0x009A,,Erethian,,0x2a80,0,1,False,"He turns his head in your direction with a puzzled expression in his eyes, ""I have the oddest feeling that thou hast heard all of this before..."" Erethian falls silent."
0x009A,,Erethian,,0x2b3a,0,1,False,"""Eventually, I shall turn my studies to that being. The gargoyles have placed it within a statue, in a shrine they dedicated to their principle of Diligence."""
0x009A,,Erethian,,0x2be9,0,1,False,"""Yes, here it is. It is the cylinder sitting upon yon pedastal."" He motions in the direction of the Dark Core."
0x009A,,Erethian,,0x2c58,0,1,False,"""I have found it to be quite a treasure trove of useful facts. Its sole purpose seems to be the storage of information."""
0x009A,,Erethian,,0x2cd0,0,1,False,"Much of the information is trivial, such as the detailed description	of the color of the	sky on a particular day eons ago,"
0x009A,,Erethian,,0x2d4b,0,1,False,while other bits give instructions for the manipulation of the	world.
0x009A,,Erethian,,0x2d91,0,1,False,"""Within it I even found the knowledge to raise and sustain this island	we stand upon. It is truly a remarkable artifact."""
0x009A,,Erethian,,0x2e0a,0,1,False,"He thinks for a moment, then looks nervously in your direction, ""Please, do be careful around it. Artifacts seem to have a tendency to, shall we say, disappear around thee."""
0x009A,,Erethian,,0x2ec9,0,1,False,"""Ah, now there's a question. I've heard naught of it's existence since the Age of Darkness ended. Would that I knew its location."""
0x009A,,Erethian,,0x2f4b,0,1,False,"""It was reputedly a great item of magic. Didst thou find it so?"" He cocks his head to one side as he asks the question."
0x009A,,Erethian,,0x2fc2,0,1,False,"""Yes, 'tis a pity to lose such an item of antiquity. Perhaps as time unfolds it will turn up. These things have a way of surfacing at the strangest times."""
0x009A,,Erethian,,0x305e,0,1,False,"""No? It didst seem to serve thee well enough to dispatch the enchantress Minax. But then I suppose only a poor bard blames his instrument."" He winks mischieviously in your general direction."
0x009A,,Erethian,,0x3137,0,1,False,"Milky eyes glitter up at you like twin marbles, ""Ah, yes. But thou knowest all too well about that little bauble."""
0x009A,,Erethian,,0x31a9,0,1,False,"After all, it was thee who smashed it into the shards which caused thee so much trouble during the regency of Lord Blackthorn."
0x009A,,Erethian,,0x3228,0,1,False,"""So much power that even in a shattered state, its magic still flowed. 'Tis sad to lose such an artifact."" As if suddenly remembering with whom he is speaking, he ammends, ""Much better than having Mondain running about mucking with things, I suppose."""
0x009A,,Erethian,,0x333c,0,1,False,"""'Twould seem that someone,"" he pauses dramatically, ""let that slip into a volcano..."" His wry smile belies his careless tone."
0x009A,,Erethian,,0x33cf,0,1,False,"""Ah, so thou hast met that old windbag. Truly, I feel that I would do better to free myself of that burdensome beast, but he sometimes proves to be useful. If it weren't for his whining, perhaps he and I would get along better."""
0x009A,,Erethian,,0x34d7,0,1,False,"""'Tis his favorite passtime. He begs, pleads, and threatens me to free him from that stupid mirror. Believe me, if I could I would have done it long ago."" Erethian's lined face shows his chagrin."
0x009A,,Erethian,,0x35a8,0,1,False,"""He wants this special bauble. I once possessed this gem he seeks, and I don't think he'd be very happy once he gets it. I have tried to tell him that 'twould only imprison	him in a more mobile jail, but alas, his head is made of stone."""
0x009A,,Erethian,,0x36a5,0,1,False,"""Quite. Arcadion seeks to have dominion over Britannia and believes that the gem will give him the ability to exert his power here. In truth, the Ether Gem works in the reverse, his power will become accessible to the one who possesses the gem."""
0x009A,,Erethian,,0x37b4,0,1,False,"""The gem was pilfered from me by an ill tempered dragon. She blew her way into this castle, waylayed the golems that protect the Shrine of Principle, then destroyed a perfectly good secret door on her way to the Test of Courage. I'd have liked to see her squeeze through the hole she made, 'tis hardly big enough for a creature of her bulk."" The mage's milky eyes twinkle with suppressed mirth."
0x009A,,Erethian,,0x397b,0,1,False,"""Mmmm... Yes. This pair of manshaped, magical constucts used to guard the Shrine of Principle, but alas, one fell pray to falling rocks when the dragon assaulted the castle. The other picked up his, ah... brother, for lack of a better word, and carried him off through the portal to the Test of Love."""
0x009A,,Erethian,,0x3ad1,0,1,False,"""The shrine lies through the doors at the rear of the main hall. There thou canst find three statues, each one dedicated to a Principle set forth by Lord Britsh at the beginning of the Age of Enlightenment."" Conspiratorially he adds, ""A bit stuffy, but they make nice cloakracks."""
0x009A,,Erethian,,0x3c0b,0,1,False,"""I not had the chance to inspect that oddity yet, however, thou art welcome to peruse it at thy leisure."" He smiles like a grandfather giving a present to a child."
0x009A,,Erethian,,0x3cdd_0x3d4d,0,1,True,"""I believe 'twas set in motion by Lord British in order to test..."" He gestures in your direction, ""A virtuous <GENDER_FLAG> fighting ability and courage. The statues in the back of this castle can tell thee more about the tests, though."" Erethian grins mysteriously."
0x009A,,Erethian,,0x3df8,0,1,False,"""So... thou hast made a servant of Arcadion. 'Tis good to be rid of his incessant whining. I hope that thou findest him to be as useful as I didst."" You're not sure, but his words might be construed as a curse."
0x009A,,Hook,,0x3ecb,0,1,False,"The gem glows brighter, ""'Tis good to see the last of thee, also, old man. Perhaps in another life, I shall be thy master, and thou the slave."" The daemon lets out a chilling little laugh."
0x009A,,Erethian,,0x3f88,0,1,False,"Erethian looks a little shaken at hearing the daemon's voice, but quickly recovers his composure. ""I think not, daemon. I'm not at all sure that there is a way for thou to get out of that little gem."" The elderly mage's expression is unreadable."
0x009A,,Erethian,,0x4097,0,1,False,"""I see that thou didst not heed my warning. Alas, my pity shall be thine eternally. And so, what wouldst thou have of me, Master and Slave of the Shade Blade."""
0x009A,,Erethian,,0x4148,0,1,False,"""Goodbye and good luck... Thou'lt need it."" The old mage snickers under his breath as if enjoying a personal joke, quite possibly at your expense."
0x009A,,Erethian,,0x41dc,0,1,False,"""Goodbye and good luck..."" Erethian sounds truly sympathetic."
0x009B,,Ferryman,,0x0,0,1,False,The hooded figure in the boat ignores you completely.
0x009B,,Ferryman,,0x41,0,1,False,"Before you stands a tall, skeletal figure in a ghostly boat. He holds out his hand to you, and says in a sepulchral voice, ""I am the Ferryman of Skara Brae... Thou must pay two coins... to cross the Misty Channel."""
0x009B,,Ferryman,,0x118,0,1,False,"The Ferryman of Skara Brae stands in his spectral boat, holding out his hand for any who would pay his price."
0x009B,,Ferryman,,0x186,0,1,False,"The Ferryman of Skara Brae stands in his spectral boat, holding his pole across his chest. He notices your approach. ""You need not pay... to return to the mainland."""
0x009B,,Ferryman,,0x233,0,1,False,"He seems a bit disgruntled. ""I told you I would be here... until the end of eternity."""
0x009B,,Ferryman,,0x2c2,0,1,False,"""I am... the Ferryman."" His voice creaks like the rocking	of the boat."
0x009B,,Ferryman,,0x312,0,1,False,"The Ferryman doesn't respond at first, shaking his head from side to side in puzzlement. ""I am... the Ferryman."""
0x009B,,Ferryman,,0x38c,0,1,False,"""Yes, if you pay me... I can take you across the Misty Channel."""
0x009B,,Ferryman,,0x3e4,0,1,False,"He turns to the side and waves his skeletal hand in a sweeping gesture over the water upon which his boat rests. ""This... is the Misty Channel."""
0x009B,,Ferryman,,0x48e,0,1,False,"He turns all the way around and points across the water to the west. ""There... """
0x009B,,Shamino,,0x4df_0x4e7,0,1,True,"""Er... <PLAYER_NAME>, art thou sure we need to go over there?"""
0x009B,,Spark,,0x513,0,1,False,"""What's the matter, Shamino? Art thou -afraid-?"""
0x009B,,Shamino,,0x545,0,1,False,"""Of course not! I just... well, I... oh, never mind! Let's go!"""
0x009B,,Iolo,,0x586,0,2,False,Iolo's eyes narrow as he adopts a patronizing look on his face.
0x009B,,Iolo,,0x586,1,2,False,"""And I suppose thou art without fear?"" he says to Spark."
0x009B,,Spark,,0x601,0,1,False,"""No, sir. I am not afraid of a skeleton,"" he says. As he looks at the ferryman, however, he	gulps."
0x009B,,Ferryman,,0x665,0,1,False,"The gaunt figure looks around as if perplexed. ""This... is Skara Brae."""
0x009B,,Ferryman,,0x6c3,0,1,False,"""Wilt thou pay my price... for passage to Skara Brae?"""
0x009B,,Ferryman,,0x6fa,0,1,False,"You place the coins in the shade's palm and his bony fingers close over them. ""Step aboard... if thou wouldst go... to the Isle of the Dead."""
0x009B,,Ferryman,,0x788,0,1,False,"""I'll not cross... without proper payment."""
0x009B,,Ferryman,,0x7b4,0,1,False,"""Very well."" He seems a little disappointed."
0x009B,,Ferryman,,0x7e1,0,1,False,"""Dost thou wish... to return to the mainland?"""
0x009B,,Ferryman,,0x810,0,1,False,"""I may not carry spirits to the mainland."" He holds his pole in front of himself, blocking your way onto the boat."
0x009B,,Ferryman,,0x883,0,1,False,The Ferryman seems to smile beneath his hood as he motions for you to once more board his spectral boat.
0x009B,,Ferryman,,0x8ec,0,1,False,"You think you see pale flames flicker in the depths of his cowl where his eyes should be. They fade as he sighs, ""No matter..."""
0x009B,,Ferryman,,0x981,0,1,False,"Just for a moment you think you see a fleeting expression of hope cross the Ferryman's skeletal features, then it's gone. ""I must perform my duty... until the end of eternity."""
0x009B,,Ferryman,,0xa3c,0,1,False,"""Do not taunt me... with hopes of release. I must perform my duty... until the end of eternity."""
0x009B,,Ferryman,,0xaab,0,1,False,"Without acknowledging your goodbye, the Ferryman lowers his head and holds his pole across his chest."
0x018A,,Palace Guard,,0xd,0,1,False,You see a tough-looking palace guard who takes his job -very- seriously.
0x018A,,Palace Guard,,0x5b,0,1,False,"""I am a guard."""
0x018A,,Palace Guard,,0x74,0,1,False,"The man looks at you like you are an ignoramus. ""I am a guard for the palace, idiot. Thou shouldst go about thy business."""
0x018A,,Palace Guard,,0xf3,0,1,False,"""Goodbye."""
0x01DF,,,,0x0,0,1,False,The creature ignores you.
0x01DF,,,,0x1b,0,1,False,"The ape-like creature approaches you cautiously. After a few minutes, it says, ""You are greeted, human."""
0x01DF,,,,0x84,0,1,False,"The emp approaches you cautiously. After a few minutes, it says, ""You are greeted, human."""
0x01DF,,,,0xdf,0,1,False,"""Is more honey had by you?"" The Emp asks hopefully."
0x01DF,,,,0x113,0,1,False,"""No honey is had by you,"" says the Emp, obviously disappointed."
0x01DF,,,,0x153,0,1,False,"Obviously disappointed, the Emp says, ""That is too bad. What is your wish?"""
0x01DF,,,,0x1b1,0,1,False,"""Terandan is my name."""
0x01DF,,,,0x1cb,0,1,False,"""Sendala is my name."""
0x01DF,,,,0x1e5,0,1,False,"""Tvellum is my name."""
0x01DF,,,,0x1fe,0,1,False,"""Simrek is my name."""
0x01DF,,,,0x220,0,1,False,"""No job is had by me. Food is gathered by me."""
0x01DF,,,,0x259,0,1,False,"""Fruit, milk, cheese are eaten by Emps."""
0x01DF,,,,0x2a0,0,1,False,"""Cheese and milk are liked by Emps, but they are hard to find. Only from humans can these foods be found."""
0x01DF,,,,0x31e_0x348,0,1,True,"""Fruits are found easily in the forest,"" <PRONOUN> says. ""They are what Emps use as food most often."""
0x01DF,,,,0x380,0,1,False,"""Farewell is said to you."""
0x01F7,,Carrocio,,0x0,0,1,False,"""Now is the time for the young and the old to dig in their pockets and give up the gold. * Dost thou wish to donate a gold piece?"""
0x01F8,,Dracothraxus,,0x0,0,1,False,"""Well met, seeker. I am Dracothraxus. Thy test, and I fear, thy defeat lies before thee. For thou shouldst know that I am made immortal by the Keeper of Courage. 'Twould take a truly powerful artifact to destroy me... one that does not exist."" The great dragon paws the earth in expectation of your imminent battle."
0x01F8,,Dracothraxus,,0x13c,0,1,False,"Dracothraxus sniffs the air distastefully, ""I sense my doom nearby. Perhaps I am to be released at long last. I wish thee good luck mortal. Defend thyself!""  With that, the dragon leaps at you."
0x01F8,,Dracothraxus,,0x1fe,0,1,False,"Dracothraxus sniffs the air distastefully, ""I sense my doom nearby. Perhaps I am to be released at long last. I wish thee good luck mortal. Defend thyself!""  With that, the dragon leaps at you."
0x01F8,,Dracothraxus,,0x2c0,0,1,False,"""Thou hast returned to test thy mettle, little one. Thy courage does thee honor, however, I think that thou shalt take thine honor to the grave with thee."""
0x01F8,,Dracothraxus,,0x35d,0,1,False,"The dragon lets out a searing sigh, ""Released at last. I go now to seek my reward, for this has been a test of my courage as well as thine. Thy reward lies beyond the door to the north. Enter the blue gate and the Amulet of Courage will be thine."""
0x01F8,,Dracothraxus,,0x456,0,1,False,"""Well done, little human. Thou art as powerful as thou art courageous. Do not think that thou hast destroyed me, thou hast merely bested me. And for this wonderous feat, I think thou dost deserve a reward. I have a truly magnificent gem that I would give to thee, if thy courage can but continue for a bit."" Dracothraxus opens her mouth wide. Within, you can see a multitude of teeth, each one needle sharp. Also, near the back, you see a small but brilliant blue gem. Do you reach in and take it?"
0x01F8,,Dracothraxus,,0x648,0,1,False,"As you place your hand in the furnace that is the dragon's maw, you can't help but wonder if a small gem is worth the risk."
0x01F8,,Dracothraxus,,0x6c4,0,1,False,"Nevertheless, you persevere and retrieve the lovely little gem."
0x01F8,,Dracothraxus,,0x704,0,1,False,"Just as you are about to pluck the gem literally from the jaws of death, the dragon gently places it within her nest. Dracothraxus closes her mouth and winks at you. ""'Twas merely a test of thy courage, little one."""
0x01F8,,Dracothraxus,,0x7dc,0,1,False,"""Tis a pity thy courage goes only so far as bravery in battle, and not to trust of an honorable opponent. However, thou hast earned thy reward, and here it is."" The dragon pushes the gem forward with her tongue, and removes it from her mouth. She then places it gently within her nest."
0x01F8,,Dracothraxus,,0x8fa,0,1,False,"""I go now to rest, but I shall return. The door will not open until thou hast found a way to best me for good and for all. Farewell, little mortal."""
0x01FA,,Batlin,,0x0,0,2,False,"Batlin watches Hook's death with icy resignation. Time seems to slow as he turns to you. ""This battle is not done, Avatar. Dost thou imagine thyself an immortal? The Guardian is far more. Return to your precious Earth and rest."""
0x01FA,,Batlin,,0x0,1,2,False,"""Sleep, that he may visit your dreams with countless visions of death in the belly of the Great Sea Serpent."""
0x01FA,,Batlin,,0x151,0,1,False,"""As for me, I shall begone! Thou shalt never find me! Farewell, Avatar!"""
0x0269,,Time Lord,,0x0,0,1,False,"""Congratulations, Avatar, on destroying the Sphere. I am free from my celestial prison. I thank thee. But I regret to inform thee that The Guardian engineered the Sphere such that its destruction has permanently disabled the Moongates, and thine Orb of the Moons as well. Thou canst not return to thine home by way of a red Moongate."""
0x0269,,Time Lord,,0x150,0,1,False,"""Thine only hope of leaving Britannia at the conclusion of thy quest is to use The Guardian's own vehicle for entering the land -- The Black Gate."""
0x0269,,Time Lord,,0x1e3,0,1,False,"""The Guardian's followers are building The Black Gate of blackrock and will be using magic and natural elements to activate it. The Guardian plans to enter Britannia during the upcoming Astronomical Alignment, which is imminent. That is the only time when the elements will work well enough for The Black Gate to be permeable and active. Thou wilt need a device which has the ability to vanquish blackrock. If thou hast not already encountered such a device, thou canst find something to help thee in the workshop of Rudyom the Mage, in Cove."""
0x0269,,Time Lord,,0x402,0,1,False,"""Before thou canst locate The Black Gate, there is one more generator which must be destroyed. It is the device used to transmit The Guardian's voice to his followers and charm them into obeying his wishes. Look in the area near Serpent's Hold for a dungeon containing this generator. It is most likely shaped like a Cube. It could very well be on The Fellowship's island east of Serpent's Hold."""
0x0269,,Time Lord,,0x58e,0,1,False,"""When thou hast completed this task, concentrate thine efforts in Buccaneer's Den. Thou mayest find clues there as to the location of The Black Gate."""
0x0269,,Time Lord,,0x624,0,1,False,"""Shouldst thou wish to speak with me again, simply use the hourglass. Goodbye."""
0x0269,,Time Lord,,0x675,0,1,False,"""Avatar! The Astronomical Alignment is almost at hand! Time is running out! The Guardian must be prevented from coming through The Black Gate!"""
0x0269,,Time Lord,,0x704,0,1,False,"""The Cube will help thee find the location of The Black Gate. With it in thy possession, those under the influence of The Guardian will be more receptive to speaking the truth to thee."""
0x0269,,Time Lord,,0x7bd,0,1,False,"""Go to Buccaneer's Den. Search for the one called 'Hook'. Talk to the so-called Fellowship. Thou shouldst have no trouble ascertaining his whereabouts there. I am sure that thou wilt eventually find the location of The Black Gate! Good luck!"""
0x0269,,Time Lord,,0x8be,0,2,False,You see a vaguely familiar but intimidating figure enclosed in some kind of cylindrical cell. He looks at you intently.
0x0269,,Time Lord,,0x8be,1,2,False,"""It has been many years since we met during the time of Exodus! I have never wanted to see thee again as badly as most recently! It is about time thou shouldst arrive! I do not have eras to waste whilst I wait for thee! There is a crisis and Britannia needs thine help! I need thine help! The entire universe needs thine help!"""
0x0269,,Time Lord,,0xa91,0,1,False,"""Hast thou decided if thou wilt help me?"""
0x0269,,Time Lord,,0xabb,0,1,False,The Time Lord looks relieved.
0x0269,,Time Lord,,0xad9,0,1,False,"""Then I have a mission for thee."""
0x0269,,Time Lord,,0xb03,0,1,False,"""Then away with thee!"""
0x0269,,Time Lord,,0xb1b,0,1,False,"""How may I help thee, Avatar?"" the Time Lord asks."
0x0269,,Time Lord,,0xbe9,0,1,False,"""I am known as the Time Lord."""
0x0269,,Time Lord,,0xc11,0,1,False,"""I ensure that time flows smoothly through space."" He shrugs his shoulders. ""Do not ask me to explain this. It is beyond mortal beings' comprehension."""
0x0269,,Time Lord,,0xcb4,0,1,False,"""It was I who sent the red moongate to thine homeland to lure thee to Britannia! It took every bit of my strength to make it functional, and still something went wrong. Thou didst arrive in Trinsic, which was not mine intention. It has therefore taken thee much longer to reach me than I anticipated."""
0x0269,,Time Lord,,0xde1,0,1,False,"""Once thou didst arrive in Britannia, the only other way I could contact thee was via the Wisps. After the considerable rest I had since creating the red moongate, I managed to repair the one Orb of the Moons location that would bring thee to me. I cannot roam freely through time and space, doing my work, whilst I am trapped here."""
0x0269,,Time Lord,,0xf47,0,1,False,"""The land is under attack by a powerful and malicious being from another dimension, and thou art the only one who can stop him! I have been trapped here by a trick, due to a sorcery which The Guardian has performed. The Guardian has put a wrinkle in the space-time continuum by creating a powerful 'generator' which has made the Moongates and thine Orb of the Moons mostly inoperable."""
0x0269,,Time Lord,,0x10c8,0,1,False,"""Thou -must- free me and we must work together in battling The Guardian. The fate of thy people depends upon it. Dost thou accept?"""
0x0269,,Time Lord,,0x114c,0,1,False,"""Then I have a mission for thee."""
0x0269,,Time Lord,,0x1176,0,1,False,"""Then thou shalt be doomed to never finish thy quest. Art thou sure? I give thee one more chance. Dost thou want to help?"""
0x0269,,Time Lord,,0x11f1,0,1,False,"""Then I have a mission for thee."""
0x0269,,Time Lord,,0x1213,0,1,False,"""Then farewell, Avatar. Leave now. Thou wilt come back when thou dost realize it is thy destiny to help me."""
