func_id,npc,speaker,caller_guess,offset_key,segment,total_segments,has_var,text
0x0401,Iolo,Iolo,,0x71c,0,1,False,瓊??癡穠穠疇簪礎癡穢簣簿翹?疆??疇繒糧疆??疇繒職瓣繒?疆簡?疆??疇?穡瓣翻聶癟?穡矇??瓣繙?疇?瞻疆??瓣繙?瓊??癟?職疇?穡疇?穠疆??疇?穡瓣繡?瓣繙?癡繚簪疆穡?瓊??疇罈繙癟簪?矇??癟??瓣繡?疆??癟??疇?簞瓊??瓊??
0x0401,Iolo,Iolo,,0x798,0,1,False,瓊??矇??癡?穠疇繚簣疆?瞽疆?瞽癡禮瞿癡簧?疇?繞疇簪礎疆??矇罈?癟織簪璽?礎簿翹?疆??瓣繙?疇簧?簿翹?疇?穡瓣繡?疇??矇癒?疇簞翹瓣繙?癟??疆??矇??癡?簪疇簧?疆??疆?繒瓣職聶癡穡簣疇瞻?瓊??瓊??
0x0401,Iolo,Iolo,,0x808_0x830,0,1,True,瓊??疆??癡礎繙疇職?瓣翻?疆??疇瞼翻癡礎穠癡?穠疇?罈癟??癟??簿翹?<PLAYER_NAME>癟?繞疇職?璽??癡礎?疆??矇罈?疇聶?癟??疆繙?疇??簿翹?矇?瞿疆?簪癡簣癒癡?罈疇?簪疆??癟??瓊??瓊??
0x0401,Iolo,Iolo,,0x86d,0,1,False,瓊??疇??簿翹?癟?繞癟?繞疆?簪疇??疇?糧癡穠穠瓣繡簫癟??癡?簣矇?? 璽??璽?? 癡??癡??瓣繡?癡繕繚疇??矇?穠疇??簿翹?瓊??
0x0401,Iolo,Iolo,,0x8bf_0x8e7,0,2,True,瓊??疆簪竄癟?癒癟??疇??簿翹?-瓣翻?- 疇簞簣疆?簪癡??癡??簿翹?<PLAYER_NAME>簿翹?瓣繡?矇??簿翹?瓣翻?疇?簪癡?翻疇職?矇?瞿癡穠穠疆??矇?瞿瓣繙?瓣繡?癡穠?癡簫?瓣翻?矇?繚癟?繡癟??瓣繙繙瓊??
0x0401,Iolo,Iolo,,0x8bf_0x8e7,1,2,True,瓊??癟?繞癟?繞簿翹?疇??疆??疇??疇??疇?穡瓣繡?癡繕繚簿翹?瓣翻?-癟繕?疇簞?疆?簪-疇簧?疇?穡癟??簿翹?瓊??
0x0401,Iolo,Iolo,,0x981,0,1,False,瓊??疇?簪簿翹?癟?瞽癟竄?瓣翻?疇繚簡癟繞?矇?瞽矇??疇?穢癟?職疇繒織瓣繙?簿翹?疇瞻禮疇瞻?疆?繡癡穠?疇職?瓣翻?癟??瓣繙繙疆?穢疇簞簣瓣繡?疇?穡瓣繙?簿翹?疇職?疆?簣疆簫?疆??癡穠穠癡穢簣矇??矇繙翹癟?織癟?翻簿翹?瓣繡?矇??瓣繙?疇簪礎疇簞簣疆?簪疇礎?疆簫瞻瓊??瓊??
0x0401,Iolo,Iolo,,0xa18,0,1,False,瓊??癟??癟??疇職?疆?翻疆??簿翹?疇簞?疇?禮簿翹?疆??疇??瓣繙繙疆?簪癡礎繙疇職? Christopher 疇?? Inamo 矇?翻瓣繡?疆??癡穢簡疆簫罈矇??矇繙翹疆??瓊??瓣翻?疆??疇瞼翻癡繚?矇?簧瓣繡?癟??疆簪?疇??瓣繙繙矇?翻疆??癡?翻瓣繡?瓣繡?瓊??瓊??
0x0401,Iolo,Iolo,,0xac0,0,1,False,瓊??矇??矇??疇職?矇??瓣翻?疆??疆??癡職礎疆糧?簿翹?疆??疆?簪疆簡?疇?瞼矇?簫癟繚?瓊??瓊?? Iolo 疇?禮癡??疇?織癟竅?簿翹?疆??瓣繙?疆??瓣翻?癟??癡??瓊??
0x0401,Iolo,Iolo,,0xb31,0,1,False,瓊??疇?簪簿翹?矇??疆??疇??癟禮?瓣繡?癡竅?簿翹?瓣罈?癟??癡繕繚瓣職?疆簪?疆??癡??疇瞻?瓣繙?簿翹?瓊??
0x0401,Iolo,Iolo,,0xb71,0,1,False,瓊??矇?瞿疇?瞽瓣翹?癟?瞼矇??疇職?疇瞻?瓣繙?疆??瓊??瓣翻?瓣罈?癟?職疇?穡疇職?疇簞?瓊??疇繒職瓣繒?瓣繡?疇?繙疇??瓣繙?瓊??瓊??
0x0401,Iolo,Iolo,,0xbc0,0,1,False,瓊??LB癟??疇?簞瓣翻?瓣繡?疇簧?疆穡?疇瞿?瓣繙?瓊??疆??疇??疇職?癡繞?疇聶竄疇?罈 Britain 瓣繡?癡繞?瓊??瓣罈?癟?瞼矇??癟??瓣繙?瓣繡?疇??瓣繡?疇簞?簿翹?疆??癡穢簡癡?翻疇??癡穡織瓣翻?簿翹?矇??疇?穢癟?職疇繒織疇?簞疇繙?癟?翹癟??瓣繙?瓣罈?矇繙翹瓊??瓊??
0x0401,Iolo,Iolo,,0xc6e,0,1,False,瓊??癟?繞癟?繞瓊??LB 癟繡翻疆?簪疆??癡穡簣疇瞻?矇穢?瓣繙繙癟??疆??疇?簣簿翹?疇簞?疇?禮簿翹?瓣罈?癡穢簣疇?簪癡?翻瓣繡?疇瞻?簿翹?瓣翻?疆?簪疇??疇瞼翻癡?翻癟?職瓊??疆??癡穢簡疆?簪矇??疇??疇??簿翹?癟穢?瓣繙?瓣繡?疇簞?疆繞?疆?簪瓊??瓊??
0x0401,Iolo,Iolo,,0xcff,0,2,False,瓊??瓣翻?癡穠穠疇簞?疇?禮簿翹?Shamino簿翹?瓊??
0x0401,Iolo,Iolo,,0xcff,1,2,False,Shamino 瓣繡?癡??癟??疇??癡翻?矇??矇?簫疇?罈簿翹?Iolo 疇?穡瓣繡?疆??疇?繚癟竅?瓊??
0x0401,Iolo,Iolo,,0xd5b,0,1,False,瓊??癡穠穠疇?簞疆??疇?簣簿翹?疇??疆?簪疆??矇??瓣繙?疆??瓣繡?瓣罈繞瓣繙?簿翹?疆??疇??疆?簣癡瞼聶疇?簪癡?翻疇簞?瓣翻?疆??癟?穡璽??癟簧?癟?瞻瓊??癟?穡疇簧?瓣職?癟簧?疆??疇??癟??矇?瞽疇?禮瓊??瓊??
0x0401,Iolo,Iolo,,0xdd7,0,1,False,瓊??瓣翻?疆?簪癡穠穠 Shamino 疇?? Dupre疇簞?疇?禮簿翹?瓣繡?疇簧?疆?簪瓊??瓊??
0x0401,Iolo,Iolo,,0xe1c_0xe35,0,1,True,瓊??疇??疇??簿翹?瓣罈?疇?穡疇??簿翹?<HONORIFIC>.瓊??
0x0401,Iolo,Dupre,,0xe3a_0xe59,0,1,True,瓊??疇簞?疇??簿翹?疆??瓣繙繙疇?穡矇??疇?礎簿翹?<HONORIFIC>瓊??瓊??
0x0401,Iolo,Iolo,,0xe60,0,1,False,瓊??癟??疇?禮簿翹?疆??疇簞簣癡穠穠簿翹?瓊??
0x0401,Iolo,Iolo,,0xe7c,0,1,False,瓊??瓣罈?瓣繡?疇簧?疇?穡疆??疇??疇?簞疆?繒簿翹?疆??疇職?瓣繡?疆竅癒癡?翻癡穠穠疆?簪疇?穡 Jhelom瓊??癡穢簣癡穠穠簿翹?瓣翻?癟?瞼矇??瓣罈?癟?職疇?穡疆??矇穡?疇瞿竄矇?簫矇??疇??簿翹?瓊??
0x0401,Iolo,Iolo,,0xef0,0,1,False,瓊??疆?簪瓣繡?疆?簪矇?瞿瓣罈瞼癟翻簧瓣聶癒簿翹?瓊??
0x0401,Iolo,Iolo,,0xf0f,0,1,False,瓊??矇??疆?簪癟??癟??簿翹?LB疆??癡聶?癟??癟??疇簞?瓣罈?癟?繞矇穡?疇瞿竄瓣繙?瓊??瓣繡?癟?瞼矇??疇?職癟??疇??疇繙?...疇?穡疆?糧疇?瞼簿翹?瓊??
0x0401,Iolo,Iolo,,0xf6c_0xe35,0,1,True,瓊??疇??疇??簿翹?瓣罈?瓣繙繙疇簞簣疇?穡矇??簿翹?<HONORIFIC>.瓊??
0x0401,Iolo,Shamino,,0xf8b_0xe59,0,1,True,瓊??疇簞?疇??疆??疇?穡矇??簿翹?<HONORIFIC>瓊??瓊??
0x0401,Iolo,Iolo,,0xfa1,0,1,False,瓊??癟??疇?禮簿翹?疆??疇簞簣癡繚?瓣翻?癡竅?簿翹?瓊??
0x0401,Iolo,Iolo,,0xfc3,0,1,False,瓊??瓣翻?癡礎?疆?職矇?瞿疇??疇?瞽瓣翹?癟??癡穢簣...疇?罈 Britain 癟??癟??瓊??瓣罈?疇瞼糧疆??疇??疇?穡癟??疇簧繞疇??矇?瞽癟?繞疆翹?疇?癒瓊??瓊??
0x0401,Iolo,Iolo,,0x1024,0,1,False,瓊??矇??癡瞿癒癡簧?疇??瓣繡?疇瞻禮簿翹?瓣繡?矇??矇??癟繚?疇翹繕疆??疇?罈...疇瞻禮疇簧繞矇?簡疇??疇聶?疆簪?癡翹?矇??瓊??瓣翻?疇職?癟織?矇??疇?繙癟?職矇?瞿疆??疇??簿翹?疆??疇?穠疆?簪疇??疇瞼翻癡繚簪矇??瓣職?疆?職疆??疇?? Finnigan瓊??瓊??
0x0401,Iolo,Iolo,,0x10d1,0,1,False,瓊??疆??疆?糧疆??疇瞼翻矇??疆?簪瓣翻?癡?穠疇繚簣疇?罈疇??疆??疆簞?癡??癡??瓊??瓣翻?瓣繡?疆竅癒瓣職?疇?簞癟?職疇?穡疇繚簡癟繞?癟?翹癟??瓣繙?疇職?疇瞻?癡簧?疇??簿翹?癡??癡??瓊??疆??疆?糧疆??疆??瓣翻?疆??癡礎繙疇職?癡?穠疇繚簣疆??矇罈?... 疇?簪簿翹?矇??疆??瓣繙?瓊??瓊??
0x0401,Iolo,Iolo,,0x117e,0,2,False,瓊??疇職?瓣翻?瓣繡?疆竅癒瓣職?疇?簞癟?職疇?穡簿翹?疇簧?疇??癡簧?疇瞻禮瓣繙?瓊??Paws 癟?職疇?穡疇繚簡癟繞?疆?簪瓊??Britain 疇簪礎癡糧穠瓣繡?癟??矇??疇簣竅疇??矇?簧瓣繙?簿翹?疇簧?瓣繡罈疇簧簞瓣繙?瓣繡?疇??矇癒?疇簞翹瓣繙?癟??疆?簣疆繕繚疇簡繡瓊??瓊??
0x0401,Iolo,Iolo,,0x117e,1,2,False,瓊??瓣繡?矇??LB癟??疇??疇?癒瓣罈?癟?繞疆?簪疆??疇翹?瓣繙繙疆糧穡癟?簧癟??疇?簞疆穡?瓊??瓊??
0x0401,Iolo,Iolo,,0x125b,0,1,False,瓊??疇簧?疇?繙疆?竅瓣繡?矇??疆?簪疇?穡 Britain 疇?? Trinsic 瓣繒?矇??簿翹?瓣翻?疇??疇?簞癟簪?疇??疇繚簡癟繞?疆?織疇?簞 Britain 疇?禮矇?穡瓊??瓊??
0x0401,Iolo,Iolo,,0x12c2,0,1,False,瓊??瓣罈?疆?簪疇??疇瞼翻瓣繙繙瓊??癡繙竄癟?繙 Trinsic 癟??矇?簧矇?繚簿翹?疆??癡穠?癡簫?瓣罈?疇瞼翻疇繒職疇繒織瓣繙?瓊??瓊??
0x0401,Iolo,Iolo,,0x1311_0xe59,0,1,True,瓊??疆??瓣繡?癡穠?癡簫?瓣罈?簿翹?<HONORIFIC>瓊??瓊??
0x0401,Iolo,Iolo,,0x1327,0,1,False,瓊??疆??疆簡?癡繚?瓣罈?癡竅?矇??癡穢簣瓊??矇??癟??疆?簪疇瞻穠矇?繙疆?職瓣繙?瓊??癡繚?瓣繙繙矇癒?癟??疆織罈癟??癟?糧疇??矇竅翹疆?竅瓣職?疇簞簣瓣繡?疇瞻?簿翹?矇??瓣繡?疇??疆?織疇簞?瓣繙?瓊??瓊??
0x0401,Iolo,Iolo,,0x13aa,0,1,False,Iolo 癟??癡繕繚瓣職?疇職?疇??疇?繚瓊??瓊??瓣翻?癟??癟??癡礎?疆??矇?瞽矇??疇??簿翹?瓊??
0x0401,Iolo,Iolo,,0x13e6,0,1,False,瓊??瓣翻?疆?簪癡礎?疆??癟??疇?穡矇??癡瞿癒癟簫?瓣翻?簿翹?矇??疆?簪癡礎?疆??疇?? Yew 癟??疇簧繞簿翹?瓊??
0x0401,Iolo,Iolo,,0x143f,0,1,False,瓊??疇職?疇瞼翻瓊??疆??疆??疇?穡矇??癡瞿癒癟簫?瓣翻?疇??瓣職?簿翹?瓣繡礎矇??癡竄?疆??矇??疆?簞疇??疇?瞼瓊??瓊??
0x0401,Iolo,Iolo,,0x1488,0,1,False,瓊??矇?瞿矇繙翹簿翹?疇??疆??瓣繙?瓊??疇?穠癡礎?瓣翻?疇繡?疆??簿翹?疆??矇?穡疆??矇?翻矇癒?疆??矇??疆?簞疇??疇?瞼瓊??瓊?? Iolo 癡翻?矇??癡繙竄疇?罈瓊??
0x0401,Iolo,Iolo,,0x14ed,0,1,False,瓊??疇?翹簿翹?瓣翻?疇?簪疇??疆簫罈疆??瓣繙?簿翹?瓊??
0x0401,Iolo,Iolo,,0x150f,0,1,False,瓊??疆??瓣繡?癟?織疇?穡癟簫?瓣翻?矇??疇?瞿疇?瞽簿翹?瓊??
0x0401,Iolo,Iolo,,0x1534,0,1,False,瓊??癟??瓣職?癡??瓣翻?疇??癡癒?癟??疆??疇?癒疇繚簡癟繞?疇瞻?疇瞻?瓣繙?簿翹?疆??疆??癟簫?疇?簞疆??瓣繙繙矇?瞽矇??矇??瓣翹?疆??疇??疇??疇?瞼瓊??瓊??
0x0401,Iolo,Iolo,,0x1595,0,1,False,瓊??瓣翻?瓣繡?疆竅癒矇?瞽矇?? Britannia 疇職?簿翹?癟?糧疇??矇竅翹 疇繚簡癟繞?矇??疇禮?癡??瓣繙繙矇癒?癟??疆織罈疇?穡瓣繡?癡繕繚瓊??瓣罈?疇??疇瞻禮疇瞻?瓣翻?疇?穡 Sutek 癟??癡??疇糧繞瓣繡?簿翹?癟?職疇?穡疆?繒疇??癟?繙 瓊??Terfin瓊??瓊??瓣繡?矇??簿翹?瓣翻?疇?繞癟?職矇??疆?簪疆??疇?穡疇??疇?簞癟??疇?簞瓣繡?疇?穢疇??瓊??瓊??
0x0401,Iolo,Iolo,,0x166a,0,1,False,瓊??疆??癡繚?瓣罈?疇??瓣繡?癟??瓊??疆??癟?瞼矇??疆??癡穢簡疆?簪疆??疇??疇??矇竄?簿翹?疆??癟竄?疇瞻禮疆礎?瓣繙?疇??疇繒職疇繒織疇?禮簿翹?疇瞻禮疇簧繞癡?罈疇??疆簫癒瓣罈?疇??簿翹?疇?穡 Britannia 疇?簞癡??矇?翻疆??疇??疆??瓊??瓣繡?矇??疆??疇??瓣繙繙疆簡?疆??疇??瓣罈?疇??疆??矇??瓣繙瞻矇??瓊??瓊??
0x0401,Iolo,Iolo,,0x172d,0,1,False,瓊??癡穠?癡簫?簿翹?疆簡?疇?簞矇??疇繡繡癟??瓊??瓊??
0x0401,Iolo,Iolo,,0x174f,0,1,False,瓊??癡繚?瓣翻?癡??疇瞻穢癟??疆?簪疆??癟??疆礎簧疇繒繡簿翹?疆??癟??疆??疇??瓊??瓊??
0x040C,Finnigan,Finnigan,,0x0,0,1,False,瓊??瓣翻?瓣罈?癟織簞疆??疆?瞼矇??矇礎竅疇罈?瓣繙?疇??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x28,0,1,False,瓊??瓣翻?癟?翹癟?職瓣繙?瓣罈?矇繙翹簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x7b,0,1,False,瓊??疇?簪簿翹?瓣繡?疆??矇?簞疇??瓊??疆??癡穡簣疇礎?疆??瓣翻?疇?罈疇??疇??疇??矇??疆?簪疇瞻?癟礎?癟??疇??疇簫?簿翹?瓣罈?疇?簪癡?翻癟?瞼矇??矇?瞿疆?簪疇??瓣罈?矇繙翹癟?穡癟??瓊??瓊??
0x040C,Finnigan,Finnigan,,0xf1,0,1,False,瓊??疇?罈疇??疆?簪疇繡?疇??瓊??瓣罈?疇?簪癡?翻癟?瞼矇??瓣繙?瓣罈?矇繙翹瓊??瓊??
0x040C,Finnigan,Finnigan,,0x125,0,1,False,瓊??疆??癟?瞼矇??疆??疇簣?矇竄?簿翹?瓣翻?瓊??矇??瓊??癟?翹癟?職瓣繙?瓣罈?矇繙翹簿翹?瓣翻?疆??癡穢簡疇??瓣罈?癟織簞疆?職疆?職簿翹?癡??癡??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x183,0,1,False,瓊??疆?簪癟??簿翹?矇癒簪癟?繞癡瞿癒矇?瞽癡瞿?疆罈聶瓣繙?疇?簪疆??癟??疇??矇??疆?簪疇瞻?癟礎?癟??癡癒?瓊??瓣翻?癡?簪疇簧?矇??疆??疇?繞瓣罈?疆?簣癡瞼聶癡?翻癟?繙疆??疇??疆??疇?繙疇??疆??癟??疆?繒疇??璽??璽??瓣翻?疆??癡穢簡疇??瓣罈?癟織簞疆?職疆?職簿翹?癡??癡??瓊??瓊??
0x040C,Finnigan,Finnigan,,0x22f,0,1,False,瓊??瓣翻?疆??癡穢簡疇??瓣罈?癟織簞疆?職疆?職簿翹?瓊??癡??癡??瓊??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x260,0,1,False,瓊??疇瞼翻疇?禮簿翹?疇?罈疆??疆?瞼簿翹?癟?繞疇職?疇??瓣職?癡繚?疆??癡穠穠簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x294,0,1,False,瓊??疇?簪瓊??瓣翻?矇??疆?簞癡??疆?簧疆??疆??癡簫簞癡穠聶疆?瞼矇??癡繕繚癡竅?疆簧繙疆癒?癟??瓣繙?瓣繙?疇??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x2dd,0,1,False,瓊??疇瞻穠疇瞼翻瓣繙?瓊??癟??瓣職?瓣翻?癟?瞽癟竄?癟??癟??疆?簪癡??癡??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x311,0,1,False,瓊??矇?瞿疇簞簣癡簧?疆??疇??癟??瓣繙繙癡?穠疇繚簣疇?罈癡禮瞿疆簣繙疇?禮瓊??瓊??
0x040C,Finnigan,Iolo,,0x342,0,1,False,瓊??癡??癡??簿翹?疆??疇簞?瓣翻?疆??疇?簞癟職?疆?禮簿翹?瓣翻?疆??癡穢簡矇??疆?簞癡??疆?簧簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x382,0,1,False,瓣翻?癟??疇?簞瓣繡?瓣翻?瓣繡簫疇繒織癟??癡簡織疆??瓊??
0x040C,Finnigan,Finnigan,,0x3a4,0,1,False,瓊??Iolo簿翹?矇??疇??矇??癟??瓣繙繙疆?簪癡穠簞簿翹?瓊??
0x040C,Finnigan,Iolo,,0x3ca_0x465,0,1,True,瓊??疇??疇??簿翹?矇??瓣翻?疆?簪癡??癡??簿翹?瓊?? Iolo 癡?穠癡簣穠疇?簞疇簧瞿疇繡?瓊??瓊??瓣翻?疆?瞽癟?繡瓣聶癒疇??簿翹?癡竄?疇簧繒疆??癟?繙瓣翻?瓣罈?癟織繒簿翹?矇??瓣翻?疆?簪 Trinsic 癟??矇?簧矇?繚 Finnigan瓊??癡??矇??瓣翻?疆?簪 <PLAYER_NAME>簿翹?癡??癡??簿翹?
0x040C,Finnigan,Iolo,,0x472,0,1,False,瓊??疆??癟??癟??疆簡?疆??疇?簞瓣罈?疆??疇?繙癟?職簿翹?瓊??
0x040C,Finnigan,Iolo,,0x472,0,1,False,瓊??疆??癟??癟??疆簡?疆??疇?簞瓣罈?疆??疇?繙癟?職簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x49a,0,1,False,矇?簧矇?繚瓣繡?瓣繡?疆??矇??癡??瓣翻?簿翹?瓣繡?癟瞽繙疇簧?疆?簪疇?礎癡穢簡癟?繡瓣聶癒Iolo瓊??瓣罈?癟?穡疆?繚癟??癟??癟?翹癟瞼?癟??癡??Iolo瓊??
0x040C,Finnigan,Iolo,,0x4f7,0,1,False,瓊??疆??疇??瓣翻?癟?翹癡穠?簿翹?矇??癟??癟??疆?簪癡??癡??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x525,0,1,False,瓊??疆??癡?翻癡穠穠瓣翻?疆?簪癡??癡??瓊??疆??瓣繡?癟瞽繙疇簧?疆??疆?簪疇?礎癟?繡瓣聶癒瓊??
0x040C,Finnigan,Finnigan,,0x55f,0,1,False,矇?簧矇?繚疇??疆竅癒癟??癡??瓣翻?簿翹?疇翻繚疇翻聶疇?穡癟??癟穢繞瓣翻?癡??瓣繡?癟??疆簪?瓣繡?疇??疆簪?疇簫?瓊??疆??疇職?簿翹?瓣罈?癟竅?瓣繙?瓊??
0x040C,Finnigan,Finnigan,,0x5ba,0,1,False,瓊??疆簫癒癡聶?簿翹?癡??癡??瓊??瓊??
0x040C,Finnigan,Finnigan,,0x5d3,0,1,False,瓣翻?疇簞簣疇?穡癟穠?癟?繞矇??簿翹?Finnigan 癟??癡??癡?簡癡簧?疇職?疇?織疇?簡瓊??
0x040C,Finnigan,Finnigan,,0x60a,0,1,False,瓊??癟?翹癟??瓣繙?瓣繡?癡繕繚疇?簪疆??癟??癡竅?疆簧繙疆癒?瓊??疇礎?疆??瓣翻?癟??癟??疆?簪癡??癡??簿翹?疆??癡穡簣瓣翻?癡?翻疇繒竄疆??疇??癡禮瞿疆簣繙疇簧?瓊??疇礎?疆??瓣翻?癡?翻疆?瞼疆??癡??癟??矇??瓣罈繞瓣繙?簿翹?疆??疆??疆??疇?簞疇簧?疇聶?疇職?疇瞻?瓊??疇礎?疆??瓣翻?癡?翻疆?職疇?繙疇??疆??癟??疇??疇簫?簿翹?瓣翻?疇簞?疆??癟?簡疇職?癡簣?疇??癟??疇?簣矇?竅瓊??瓣翻?疆?瞼疇??疇??簿翹?瓊??
0x040C,Finnigan,Finnigan,,0x704,0,1,False,瓊??Petre 癟?瞼矇??瓣繡?瓣繙?矇??疆?翹矇??瓣罈繞瓣繙?癟??瓣繙?疆??瓊??瓊??
0x040C,Finnigan,Petre,,0x738,0,1,False,矇?瞿疇??癡職簡疇瞻竄疆??疇?織矇??瓊??瓊??疆??瓣罈?疇瞻穢疆繡?疆?穡癟?翹癟?職瓣繙?疇?簪疆??癟?? Christopher 疇??癟?糧疇??矇竅翹 Inamo瓊??瓊??
0x040C,Finnigan,Finnigan,,0x79a,0,1,False,瓊??矇礎竅疇罈?癟簧癒癟??疇?癒 Petre簿翹?疇?穡瓣罈?疇瞻穢疆繡?疆?穡癟?翹癟?職瓣繙?疇?簪疆??癟?? Christopher 疇?? Inamo瓊??瓊??
